Timestamp,Tweet,username,hashtags,followers_count
2020-04-08 09:36:49,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'praneethnik23',"['Kohli', 'Dhoni']",10
2020-04-08 09:33:23,b'RT @imAkshaytadvi: @ICC #virushka #Kohli #TeamIndia \n\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\n\nFollow @imAkshaytadvi \xe2\x9c\x94\xe2\x9c\x94 https://t.co/wNFrzjrZFC',b'imAkshaytadvi',"['virushka', 'Kohli', 'TeamIndia']",82
2020-04-08 09:33:09,b'@ICC #virushka #Kohli #TeamIndia \n\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\xf0\x9f\x90\xb6\n\nFollow @imAkshaytadvi \xe2\x9c\x94\xe2\x9c\x94 https://t.co/wNFrzjrZFC',b'imAkshaytadvi',"['virushka', 'Kohli', 'TeamIndia']",82
2020-04-08 08:16:58,"b'RT @sports_xplore: \xf0\x9f\x8f\x8fIPL Records\xe2\x9d\x97\xef\xb8\x8f\xf0\x9f\x94\xa5\n\n\xf0\x9f\x8e\xafIn absence of Live action, Let\xe2\x80\x99s indulge in some nostalgia!\nhttps://t.co/5iD30OfVdL\n\n#XploreSports #IP\xe2\x80\xa6'",b'CricketCraze4',['XploreSports'],102
2020-04-08 07:52:58,b'I wish to have #Kohli or #Ganguly at the slips when Jones flicked it across. Indians then were too soft :) https://t.co/PHV5yYITjK',b'aravindte',"['Kohli', 'Ganguly']",84
2020-04-08 07:16:49,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'KVENKADESH11',"['Kohli', 'Dhoni']",175
2020-04-08 07:14:56,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'MkDoss7',"['Kohli', 'Dhoni']",536
2020-04-08 07:12:53,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'DK11042001',"['Kohli', 'Dhoni']",611
2020-04-08 07:12:18,b'RT @Offl_TheViper: Which cricketer has huge fan base ?\n\nLike : #Kohli \n\nRetweet : #Dhoni https://t.co/Xb2xCHItXj',b'imv_twitz',"['Kohli', 'Dhoni']",3349
2020-04-08 07:12:12,"b""#Tendulkar, #Kohli find spot in Clarke's list of greatest batsmen\nFormer Australia captain Michael Clarke has come\xe2\x80\xa6 https://t.co/5QI9XQVVD6""",b'cricketnews_com',"['Tendulkar', 'Kohli']",2456
